#chr	start	stop	name	score	strand	p.value
chr1	203371365	203371584	site6151	14.4839	-	4.68e-06
chr1	203395799	203396018	site6152	13.3548	-	8.79e-06
chr1	203453191	203453410	site6153	13.2419	-	9.34e-06
chr1	203469800	203470019	site6154	14.4355	+	4.81e-06
chr1	203473917	203474136	site6155	13.6935	+	7.3e-06
chr1	203487426	203487645	site6156	14.8871	-	3.7e-06
chr1	203487829	203488048	site6157	21.8226	-	1.88e-08
chr1	203497073	203497292	site6158	13.8226	+	6.8e-06
chr1	203504747	203504966	site6159	21.4839	+	2.63e-08
chr1	203508597	203508816	site6160	13.5806	-	7.77e-06
chr1	203529878	203530097	site6161	13.1935	-	9.59e-06
chr1	203573833	203574052	site6162	13.3226	-	8.94e-06
chr1	203609792	203610011	site6163	13.6129	+	7.63e-06
chr1	203658404	203658623	site6164	14.8065	+	3.88e-06
chr1	203665257	203665476	site6165	14.5806	+	4.42e-06
chr1	203676567	203676786	site6166	14	+	6.16e-06
chr1	203682819	203683038	site6167	13.8065	+	6.86e-06
chr1	203691293	203691512	site6168	13.1935	+	9.59e-06
chr1	203702175	203702394	site6169	13.9677	-	6.27e-06
chr1	203736506	203736725	site6170	14.2742	-	5.27e-06
chr1	203798035	203798254	site6171	13.7581	-	7.05e-06
chr1	203835624	203835843	site6172	17.2419	+	8.31e-07
chr1	203847389	203847608	site6173	15.6129	+	2.39e-06
chr1	203861330	203861549	site6174	16.9194	+	1.03e-06
chr1	204121870	204122089	site6175	13.3226	-	8.94e-06
chr1	204123457	204123676	site6176	20.5	-	6.62e-08
chr1	204127717	204127936	site6177	18.8387	-	2.63e-07
chr1	204129106	204129325	site6178	20.7581	-	5.22e-08
chr1	204162564	204162783	site6179	17.8226	+	5.55e-07
chr1	204198676	204198895	site6180	14.4839	-	4.68e-06
chr1	204206230	204206449	site6181	16.371	-	1.48e-06
chr1	204207154	204207373	site6182	17.1935	-	8.59e-07
chr1	204241184	204241403	site6183	14.2097	+	5.47e-06
chr1	204245719	204245938	site6184	14.9677	+	3.53e-06
chr1	204258454	204258673	site6185	16.2581	+	1.59e-06
chr1	204274829	204275048	site6186	13.2903	+	9.1e-06
chr1	204366851	204367070	site6187	16.3065	-	1.55e-06
chr1	204398621	204398840	site6188	17.8226	-	5.55e-07
chr1	204421304	204421523	site6189	14.3387	+	5.08e-06
chr1	204431397	204431616	site6190	19.7258	+	1.29e-07
chr1	204445941	204446160	site6191	14.2903	+	5.22e-06
chr1	204445961	204446180	site6192	14.2903	+	5.22e-06
chr1	204446453	204446672	site6193	19.0968	+	2.15e-07
chr1	204481531	204481750	site6194	14.5161	+	4.59e-06
chr1	204503231	204503450	site6195	15.9032	-	2e-06
chr1	204529459	204529678	site6196	18.4194	+	3.6e-07
chr1	204565898	204566117	site6197	19.5968	+	1.44e-07
chr1	204567984	204568203	site6198	14.5645	+	4.46e-06
chr1	204572982	204573201	site6199	14.7097	+	4.1e-06
chr1	204621055	204621274	site6200	14.1613	+	5.62e-06
chr1	204624061	204624280	site6201	13.371	-	8.71e-06
chr1	204640658	204640877	site6202	17.1774	+	8.68e-07
chr1	204714837	204715056	site6203	15.0323	+	3.39e-06
chr1	204747575	204747794	site6204	13.5806	-	7.77e-06
chr1	204763891	204764110	site6205	13.5323	-	7.98e-06
chr1	204791847	204792066	site6206	15	+	3.46e-06
chr1	204807016	204807235	site6207	16.9194	-	1.03e-06
chr1	204807277	204807496	site6208	15.6935	-	2.27e-06
chr1	204813439	204813658	site6209	13.5323	-	7.98e-06
chr1	204827046	204827265	site6210	16.7419	+	1.16e-06
chr1	204927919	204928138	site6211	13.7419	+	7.11e-06
chr1	204941809	204942028	site6212	14	-	6.16e-06
chr1	204958636	204958855	site6213	14.9194	+	3.63e-06
chr1	204974390	204974609	site6214	18.3548	-	3.78e-07
chr1	204977653	204977872	site6215	13.6935	-	7.3e-06
chr1	204984894	204985113	site6216	15.5645	+	2.46e-06
chr1	205000438	205000657	site6217	14.1452	-	5.67e-06
chr1	205031226	205031445	site6218	15.6129	+	2.39e-06
chr1	205052797	205053016	site6219	16.9516	+	1.01e-06
chr1	205053092	205053311	site6220	15.5645	+	2.46e-06
chr1	205061652	205061871	site6221	18.5968	-	3.16e-07
chr1	205141709	205141928	site6222	21.4194	-	2.8e-08
chr1	205245094	205245313	site6223	13.4839	+	8.19e-06
chr1	205256189	205256408	site6224	13.7742	+	6.98e-06
chr1	205256240	205256459	site6225	14.6452	-	4.26e-06
chr1	205271452	205271671	site6226	15.3871	+	2.74e-06
chr1	205273532	205273751	site6227	18.4032	+	3.65e-07
chr1	205303391	205303610	site6228	14.1452	-	5.67e-06
chr1	205304200	205304419	site6229	15.9355	+	1.96e-06
chr1	205317469	205317688	site6230	14.0806	-	5.88e-06
chr1	205325513	205325732	site6231	14.0484	-	5.99e-06
chr1	205335659	205335878	site6232	15.0968	+	3.27e-06
chr1	205335725	205335944	site6233	20.6129	+	5.97e-08
chr1	205343419	205343638	site6234	14.871	+	3.73e-06
chr1	205348277	205348496	site6235	15.5484	-	2.49e-06
chr1	205354364	205354583	site6236	18.5	+	3.39e-07
chr1	205423331	205423550	site6237	19.0645	+	2.21e-07
chr1	205448139	205448358	site6238	15.9194	-	1.98e-06
chr1	205485573	205485792	site6239	19.6452	-	1.38e-07
chr1	205488181	205488400	site6240	20.629	+	5.89e-08
chr1	205517650	205517869	site6241	15.7581	-	2.19e-06
chr1	205524371	205524590	site6242	20.4355	-	7e-08
chr1	205529022	205529241	site6243	23.0161	+	4.73e-09
chr1	205542663	205542882	site6244	13.629	-	7.57e-06
chr1	205569152	205569371	site6245	15.5645	-	2.46e-06
chr1	205584760	205584979	site6246	13.1774	-	9.67e-06
chr1	205584907	205585126	site6247	18.2097	-	4.2e-07
chr1	205588765	205588984	site6248	15.5968	+	2.41e-06
chr1	205596856	205597075	site6249	16.2258	+	1.63e-06
chr1	205657138	205657357	site6250	15.9355	-	1.96e-06
chr1	205657624	205657843	site6251	18.2742	-	4.01e-07
chr1	205664911	205665130	site6252	13.7903	-	6.92e-06
chr1	205672586	205672805	site6253	15.4032	+	2.72e-06
chr1	205711197	205711416	site6254	20.7903	-	5.07e-08
chr1	205749518	205749737	site6255	13.9194	+	6.44e-06
chr1	205787527	205787746	site6256	15.6774	-	2.3e-06
chr1	205919044	205919263	site6257	14.0323	+	6.05e-06
chr1	205932602	205932821	site6258	14.8065	-	3.88e-06
chr1	205977467	205977686	site6259	23.2742	-	3.29e-09
chr1	205986374	205986593	site6260	13.871	-	6.62e-06
chr1	205989871	205990090	site6261	15.3226	+	2.85e-06
chr1	206030708	206030927	site6262	15.9194	+	1.98e-06
chr1	206106658	206106877	site6263	18.5806	-	3.2e-07
chr1	206156239	206156458	site6264	14.6129	+	4.34e-06
chr1	206165478	206165697	site6265	13.7581	+	7.05e-06
chr1	206167457	206167676	site6266	17.6935	+	6.08e-07
chr1	206174558	206174777	site6267	15.0968	-	3.27e-06
chr1	206200045	206200264	site6268	13.129	-	9.93e-06
chr1	206248525	206248744	site6269	14.0484	+	5.99e-06
chr1	206318888	206319107	site6270	13.8871	-	6.56e-06
chr1	206380696	206380915	site6271	14.8065	-	3.88e-06
chr1	206391803	206392022	site6272	13.5323	-	7.98e-06
chr1	206461912	206462131	site6273	15.8548	+	2.06e-06
chr1	206470396	206470615	site6274	14.5806	+	4.42e-06
chr1	206479576	206479795	site6275	18.3226	+	3.87e-07
chr1	206490151	206490370	site6276	17.8226	+	5.55e-07
chr1	206533006	206533225	site6277	15.9032	-	2e-06
chr1	206544865	206545084	site6278	13.5806	+	7.77e-06
chr1	206583747	206583966	site6279	20.9194	-	4.5e-08
chr1	206585691	206585910	site6280	13.3065	+	9.02e-06
chr1	206603216	206603435	site6281	18.8387	+	2.63e-07
chr1	206608186	206608405	site6282	17.9355	+	5.12e-07
chr1	206631150	206631369	site6283	14.8065	+	3.88e-06
chr1	206634354	206634573	site6284	17.1613	+	8.78e-07
chr1	206658542	206658761	site6285	14.9677	+	3.53e-06
chr1	206725649	206725868	site6286	14.5806	+	4.42e-06
chr1	206726351	206726570	site6287	21.8387	+	1.85e-08
chr1	206733721	206733940	site6288	14.0161	-	6.1e-06
chr1	206764602	206764821	site6289	13.5161	+	8.05e-06
chr1	206809572	206809791	site6290	16.9355	+	1.02e-06
chr1	206865000	206865219	site6291	17.1452	+	8.88e-07
chr1	206907563	206907782	site6292	14.9516	-	3.56e-06
chr1	206911164	206911383	site6293	17.2581	-	8.22e-07
chr1	206911765	206911984	site6294	13.5806	+	7.77e-06
chr1	206912578	206912797	site6295	22.9677	-	5.06e-09
chr1	206933411	206933630	site6296	19.2097	-	1.97e-07
chr1	206935565	206935784	site6297	20.6129	+	5.97e-08
chr1	206961128	206961347	site6298	15.9355	+	1.96e-06
chr1	206982197	206982416	site6299	15.0968	-	3.27e-06
chr1	207005067	207005286	site6300	15.4677	-	2.61e-06
chr1	207008120	207008339	site6301	13.6613	+	7.43e-06
chr1	207065700	207065919	site6302	13.4677	+	8.26e-06
chr1	207077876	207078095	site6303	15.2903	-	2.91e-06
chr1	207251038	207251257	site6304	13.2097	+	9.51e-06
chr1	207371691	207371910	site6305	13.5161	+	8.05e-06
chr1	207399599	207399818	site6306	13.1613	+	9.76e-06
chr1	207401261	207401480	site6307	16.7419	+	1.16e-06
chr1	207404999	207405218	site6308	16.2258	-	1.63e-06
chr1	207520150	207520369	site6309	14.5645	-	4.46e-06
chr1	207520494	207520713	site6310	13.2742	-	9.18e-06
chr1	207528493	207528712	site6311	19.0484	-	2.24e-07
chr1	207547048	207547267	site6312	19.0484	-	2.24e-07
chr1	207565617	207565836	site6313	18.2903	-	3.96e-07
chr1	207579391	207579610	site6314	16.4194	+	1.44e-06
chr1	207640155	207640374	site6315	14.2419	+	5.37e-06
chr1	207692353	207692572	site6316	14.5645	-	4.46e-06
chr1	207698968	207699187	site6317	19.0484	-	2.24e-07
chr1	207713716	207713935	site6318	14.2258	+	5.42e-06
chr1	207811945	207812164	site6319	15.4032	+	2.72e-06
chr1	207823280	207823499	site6320	14.129	+	5.72e-06
chr1	207869115	207869334	site6321	15.3226	-	2.85e-06
chr1	207885138	207885357	site6322	22.1935	+	1.27e-08
chr1	207913983	207914202	site6323	13.1613	-	9.76e-06
chr1	207914526	207914745	site6324	15.0161	+	3.43e-06
chr1	207963606	207963825	site6325	19	-	2.32e-07
chr1	207993570	207993789	site6326	17.371	+	7.61e-07
chr1	207997866	207998085	site6327	19.4677	-	1.6e-07
chr1	207999530	207999749	site6328	13.5	+	8.12e-06
chr1	208011273	208011492	site6329	14.7742	-	3.95e-06
chr1	208036290	208036509	site6330	14.629	+	4.3e-06
chr1	208045751	208045970	site6331	16.9355	-	1.02e-06
chr1	208055045	208055264	site6332	17.6613	+	6.22e-07
chr1	208057677	208057896	site6333	14.2742	-	5.27e-06
chr1	208063194	208063413	site6334	13.4194	-	8.48e-06
chr1	208085159	208085378	site6335	13.6452	+	7.5e-06
chr1	208093839	208094058	site6336	17.9355	-	5.12e-07
chr1	208123935	208124154	site6337	15.2258	+	3.02e-06
chr1	208135758	208135977	site6338	13.1774	+	9.67e-06
chr1	208161456	208161675	site6339	15.629	+	2.37e-06
chr1	208173103	208173322	site6340	13.8065	+	6.86e-06
chr1	208178366	208178585	site6341	13.4677	-	8.26e-06
chr1	208186430	208186649	site6342	13.8548	+	6.68e-06
chr1	208216885	208217104	site6343	16.5968	+	1.28e-06
chr1	208245314	208245533	site6344	21.0968	-	3.82e-08
chr1	208479548	208479767	site6345	13.5645	-	7.84e-06
chr1	208496079	208496298	site6346	13.8065	+	6.86e-06
chr1	208581001	208581220	site6347	14.0806	+	5.88e-06
chr1	208606717	208606936	site6348	13.2258	+	9.42e-06
chr1	208652386	208652605	site6349	17.4839	+	7.04e-07
chr1	208654305	208654524	site6350	13.7903	+	6.92e-06
chr1	208700034	208700253	site6351	15.1129	+	3.23e-06
chr1	208736059	208736278	site6352	14.2903	+	5.22e-06
chr1	208761563	208761782	site6353	13.3387	+	8.86e-06
chr1	208876148	208876367	site6354	13.5161	-	8.05e-06
chr1	209020335	209020554	site6355	13.6129	-	7.63e-06
chr1	209020461	209020680	site6356	13.2742	+	9.18e-06
chr1	209072206	209072425	site6357	18.3871	+	3.69e-07
chr1	209076778	209076997	site6358	15.5323	+	2.51e-06
chr1	209126830	209127049	site6359	15.4839	+	2.59e-06
chr1	209190714	209190933	site6360	15.2097	-	3.05e-06
chr1	209202905	209203124	site6361	18.6613	+	3.01e-07
chr1	209207731	209207950	site6362	13.2419	-	9.34e-06
chr1	209219324	209219543	site6363	13.629	+	7.57e-06
chr1	209248746	209248965	site6364	21.8226	-	1.88e-08
chr1	209251327	209251546	site6365	13.7097	+	7.24e-06
chr1	209314942	209315161	site6366	13.2581	+	9.26e-06
chr1	209319620	209319839	site6367	14.1613	+	5.62e-06
chr1	209331268	209331487	site6368	15.6613	+	2.32e-06
chr1	209354389	209354608	site6369	19.2097	-	1.97e-07
chr1	209462952	209463171	site6370	15.2258	-	3.02e-06
chr1	209534590	209534809	site6371	14.8226	-	3.84e-06
chr1	209549666	209549885	site6372	13.6613	+	7.43e-06
chr1	209555092	209555311	site6373	14.4516	-	4.76e-06
chr1	209566142	209566361	site6374	17.9839	-	4.95e-07
chr1	209569519	209569738	site6375	22.1452	+	1.33e-08
chr1	209576794	209577013	site6376	16.9839	+	9.9e-07
chr1	209617369	209617588	site6377	14.5968	-	4.38e-06
chr1	209627722	209627941	site6378	19.5645	-	1.48e-07
chr1	209646616	209646835	site6379	16.2581	+	1.59e-06
chr1	209652675	209652894	site6380	14.1452	+	5.67e-06
chr1	209675537	209675756	site6381	13.3387	-	8.86e-06
chr1	209692985	209693204	site6382	18.629	-	3.08e-07
chr1	209727508	209727727	site6383	13.9516	-	6.33e-06
chr1	209747680	209747899	site6384	15.0968	-	3.27e-06
chr1	209747921	209748140	site6385	13.4516	-	8.34e-06
chr1	209823172	209823391	site6386	13.4194	+	8.48e-06
chr1	209858478	209858697	site6387	15.1452	-	3.17e-06
chr1	209860378	209860597	site6388	17.8548	+	5.42e-07
chr1	209900055	209900274	site6389	16.7258	+	1.18e-06
chr1	209938465	209938684	site6390	16.5161	-	1.35e-06
chr1	209989648	209989867	site6391	16.7258	-	1.18e-06
chr1	210025082	210025301	site6392	16.6452	-	1.24e-06
chr1	210143553	210143772	site6393	13.4839	+	8.19e-06
chr1	210200169	210200388	site6394	13.5323	+	7.98e-06
chr1	210272906	210273125	site6395	13.8226	+	6.8e-06
chr1	210292564	210292783	site6396	13.9032	+	6.5e-06
chr1	210311171	210311390	site6397	14.6935	-	4.14e-06
chr1	210360880	210361099	site6398	14.5645	+	4.46e-06
chr1	210374438	210374657	site6399	18.3226	+	3.87e-07
chr1	210393133	210393352	site6400	15.4032	-	2.72e-06
chr1	210407293	210407512	site6401	19.9355	+	1.08e-07
chr1	210448374	210448593	site6402	18.0484	+	4.72e-07
chr1	210474269	210474488	site6403	13.871	-	6.62e-06
chr1	210584439	210584658	site6404	14.5645	+	4.46e-06
chr1	210620334	210620553	site6405	13.1774	-	9.67e-06
chr1	210629526	210629745	site6406	14.2097	-	5.47e-06
chr1	210668127	210668346	site6407	14.9355	-	3.59e-06
chr1	210669920	210670139	site6408	13.3548	+	8.79e-06
chr1	210674172	210674391	site6409	13.3387	-	8.86e-06
chr1	210688277	210688496	site6410	17.3065	-	7.95e-07
chr1	210711907	210712126	site6411	17.629	+	6.36e-07
chr1	210853058	210853277	site6412	13.5323	-	7.98e-06
chr1	210863144	210863363	site6413	14	+	6.16e-06
chr1	210898295	210898514	site6414	16.9032	-	1.04e-06
chr1	210925828	210926047	site6415	15.8065	-	2.12e-06
chr1	210950035	210950254	site6416	18.2903	-	3.96e-07
chr1	211051416	211051635	site6417	14.5323	+	4.55e-06
chr1	211134117	211134336	site6418	15.0161	-	3.43e-06
chr1	211152247	211152466	site6419	16.1129	+	1.75e-06
chr1	211204629	211204848	site6420	14.3387	+	5.08e-06
chr1	211352969	211353188	site6421	18.0968	-	4.56e-07
chr1	211412976	211413195	site6422	14.5323	-	4.55e-06
chr1	211452566	211452785	site6423	14.1774	+	5.57e-06
chr1	211470138	211470357	site6424	15.3065	+	2.88e-06
chr1	211476290	211476509	site6425	16.9032	-	1.04e-06
chr1	211503621	211503840	site6426	14.3065	-	5.18e-06
chr1	211514049	211514268	site6427	16.2258	-	1.63e-06
chr1	211515488	211515707	site6428	16.9032	+	1.04e-06
chr1	211528082	211528301	site6429	13.8871	+	6.56e-06
chr1	211531986	211532205	site6430	13.1613	-	9.76e-06
chr1	211534648	211534867	site6431	13.4194	-	8.48e-06
chr1	211655280	211655499	site6432	15.1452	-	3.17e-06
chr1	211660244	211660463	site6433	13.5161	-	8.05e-06
chr1	211698554	211698773	site6434	13.2903	+	9.1e-06
chr1	211887881	211888100	site6435	13.8065	-	6.86e-06
chr1	211944797	211945016	site6436	15.3548	-	2.8e-06
chr1	211982171	211982390	site6437	13.8871	+	6.56e-06
chr1	212012032	212012251	site6438	19.7097	+	1.31e-07
chr1	212034981	212035200	site6439	13.5161	-	8.05e-06
chr1	212035175	212035394	site6440	14.5968	-	4.38e-06
chr1	212035177	212035396	site6441	16.8387	+	1.09e-06
chr1	212062933	212063152	site6442	14.9516	+	3.56e-06
chr1	212070794	212071013	site6443	18.629	+	3.08e-07
chr1	212098255	212098474	site6444	16.5645	+	1.31e-06
chr1	212110746	212110965	site6445	17.0161	+	9.69e-07
chr1	212138457	212138676	site6446	15.871	+	2.04e-06
chr1	212309409	212309628	site6447	14.5	-	4.63e-06
chr1	212315907	212316126	site6448	15.7742	-	2.16e-06
chr1	212368066	212368285	site6449	15.2581	-	2.97e-06
chr1	212406616	212406835	site6450	13.7258	+	7.17e-06
chr1	212455951	212456170	site6451	24.3871	-	4.84e-10
chr1	212457293	212457512	site6452	13.9839	-	6.21e-06
chr1	212457837	212458056	site6453	19.629	+	1.4e-07
chr1	212477220	212477439	site6454	17.629	+	6.36e-07
chr1	212478821	212479040	site6455	13.6935	-	7.3e-06
chr1	212504314	212504533	site6456	13.4677	-	8.26e-06
chr1	212639256	212639475	site6457	15.371	-	2.77e-06
chr1	212655421	212655640	site6458	15.7581	+	2.19e-06
chr1	212665303	212665522	site6459	19.0806	+	2.18e-07
chr1	212678123	212678342	site6460	15	-	3.46e-06
chr1	212699071	212699290	site6461	14.0484	+	5.99e-06
chr1	212699319	212699538	site6462	13.6129	+	7.63e-06
chr1	212749913	212750132	site6463	19.5	+	1.56e-07
chr1	212760228	212760447	site6464	14.8065	-	3.88e-06
chr1	212782518	212782737	site6465	15.4839	-	2.59e-06
chr1	212815084	212815303	site6466	14.9839	+	3.49e-06
chr1	212921003	212921222	site6467	15.3065	+	2.88e-06
chr1	212971112	212971331	site6468	15.4355	-	2.66e-06
chr1	212986504	212986723	site6469	14.7097	-	4.1e-06
chr1	213122548	213122767	site6470	22.6129	+	7.84e-09
chr1	213131912	213132131	site6471	16.2258	+	1.63e-06
chr1	213244666	213244885	site6472	21.9677	+	1.62e-08
chr1	213281363	213281582	site6473	13.3871	+	8.64e-06
chr1	213286325	213286544	site6474	16.3065	-	1.55e-06
chr1	213307828	213308047	site6475	14.629	+	4.3e-06
chr1	213374376	213374595	site6476	15.8226	+	2.1e-06
chr1	213488341	213488560	site6477	13.2903	+	9.1e-06
chr1	213524662	213524881	site6478	13.129	-	9.93e-06
chr1	213536641	213536860	site6479	13.4194	-	8.48e-06
chr1	213564293	213564512	site6480	17.2097	+	8.5e-07
chr1	213628508	213628727	site6481	13.629	-	7.57e-06
chr1	213741960	213742179	site6482	15.8387	+	2.08e-06
chr1	213808819	213809038	site6483	15.3871	-	2.74e-06
chr1	213847282	213847501	site6484	13.4194	-	8.48e-06
chr1	213885095	213885314	site6485	15.7903	-	2.14e-06
chr1	214055251	214055470	site6486	14.4355	+	4.81e-06
chr1	214123248	214123467	site6487	18.1129	-	4.51e-07
chr1	214129313	214129532	site6488	16.4355	+	1.42e-06
chr1	214214010	214214229	site6489	20.8548	+	4.78e-08
chr1	214261581	214261800	site6490	16.5968	+	1.28e-06
chr1	214271588	214271807	site6491	17.5806	+	6.57e-07
chr1	214300632	214300851	site6492	13.6774	-	7.37e-06
chr1	214328903	214329122	site6493	15.7097	-	2.25e-06
chr1	214333005	214333224	site6494	19.871	+	1.14e-07
chr1	214337103	214337322	site6495	14.3871	-	4.94e-06
chr1	214388690	214388909	site6496	13.1935	+	9.59e-06
chr1	214448623	214448842	site6497	15.0484	-	3.36e-06
chr1	214505154	214505373	site6498	13.2742	+	9.18e-06
chr1	214522625	214522844	site6499	17.5323	+	6.8e-07
chr1	214628047	214628266	site6500	14.4194	-	4.85e-06
chr1	214628230	214628449	site6501	20.2419	+	8.29e-08
chr1	214637822	214638041	site6502	16.7258	-	1.18e-06
chr1	214672418	214672637	site6503	13.7097	-	7.24e-06
chr1	214808938	214809157	site6504	18.6613	+	3.01e-07
chr1	214823255	214823474	site6505	17.1774	+	8.68e-07
chr1	214835561	214835780	site6506	13.7258	-	7.17e-06
chr1	215076405	215076624	site6507	14.1935	-	5.52e-06
chr1	215181602	215181821	site6508	16.8065	+	1.11e-06
chr1	215504547	215504766	site6509	15.629	-	2.37e-06
chr1	215526636	215526855	site6510	19.4677	-	1.6e-07
chr1	215530411	215530630	site6511	14.2742	+	5.27e-06
chr1	215581967	215582186	site6512	13.1613	-	9.76e-06
chr1	215606663	215606882	site6513	19.629	-	1.4e-07
chr1	215672556	215672775	site6514	15.1613	+	3.14e-06
chr1	215677219	215677438	site6515	16.9194	-	1.03e-06
chr1	215682312	215682531	site6516	13.5806	+	7.77e-06
chr1	215710442	215710661	site6517	18.6129	+	3.12e-07
chr1	215793361	215793580	site6518	16.0161	+	1.86e-06
chr1	215965548	215965767	site6519	14.1129	-	5.78e-06
chr1	215972065	215972284	site6520	14.871	+	3.73e-06
chr1	216111931	216112150	site6521	14.3065	+	5.18e-06
chr1	216119686	216119905	site6522	17.5484	-	6.72e-07
chr1	216168742	216168961	site6523	13.1935	+	9.59e-06
chr1	216221237	216221456	site6524	15.1935	-	3.08e-06
chr1	216306912	216307131	site6525	13.1774	+	9.67e-06
chr1	216566892	216567111	site6526	14.5161	-	4.59e-06
chr1	216601036	216601255	site6527	13.4677	-	8.26e-06
chr1	216627356	216627575	site6528	13.9032	-	6.5e-06
chr1	216742723	216742942	site6529	15.5323	-	2.51e-06
chr1	216750105	216750324	site6530	15.6452	+	2.34e-06
chr1	217048404	217048623	site6531	14.9677	+	3.53e-06
chr1	217393945	217394164	site6532	15.0645	-	3.33e-06
chr1	217437846	217438065	site6533	14.1452	+	5.67e-06
chr1	217522369	217522588	site6534	14.129	-	5.72e-06
chr1	217590619	217590838	site6535	14.8065	+	3.88e-06
chr1	217747257	217747476	site6536	16.4516	-	1.41e-06
