#chr	start	stop	name	score	strand	p.value
chr5	11868035	11868246	site3618	15.3273	+	3.34e-06
chr5	12780636	12780847	site3619	15.2364	+	3.58e-06
chr5	12819751	12819962	site3620	16.7273	-	1.67e-06
chr5	12819752	12819963	site3621	14.7273	+	6.44e-06
chr5	13135712	13135923	site3622	14.6545	-	6.68e-06
chr5	13395196	13395407	site3623	14.2182	-	9.54e-06
chr5	13395197	13395408	site3624	16.7273	+	1.67e-06
chr5	14011483	14011694	site3625	17.4182	-	9.54e-07
chr5	14011484	14011695	site3626	16.4364	+	1.91e-06
chr5	14264717	14264928	site3627	14.7273	-	6.44e-06
chr5	14664505	14664716	site3628	17.9273	-	4.77e-07
chr5	14664506	14664717	site3629	16.4364	+	1.91e-06
chr5	14871873	14872084	site3630	14.5455	-	7.87e-06
chr5	15619017	15619228	site3631	15.2364	+	3.58e-06
chr5	15927799	15928010	site3632	15.2364	+	3.58e-06
chr5	16355272	16355483	site3633	17.2364	-	1.19e-06
chr5	16572495	16572706	site3634	15.0364	+	5.01e-06
chr5	16616910	16617121	site3635	14.5273	-	8.11e-06
chr5	17219108	17219319	site3636	17.4182	-	9.54e-07
chr5	17219109	17219320	site3637	16.4364	+	1.91e-06
chr5	17717220	17717431	site3638	15.3273	-	3.34e-06
chr5	19947527	19947738	site3639	16.7455	+	1.43e-06
chr5	21405208	21405419	site3640	14.3091	-	9.3e-06
chr5	23507246	23507457	site3641	15.1273	-	4.53e-06
chr5	23507247	23507458	site3642	17.7273	+	7.15e-07
chr5	23629021	23629232	site3643	14.6182	+	7.63e-06
chr5	24246220	24246431	site3644	14.3091	+	9.3e-06
chr5	26490473	26490684	site3645	15.6545	+	2.38e-06
chr5	28632696	28632907	site3646	15.2364	+	3.58e-06
chr5	28809191	28809402	site3647	18.2364	-	2.38e-07
chr5	29065075	29065286	site3648	15.2364	+	3.58e-06
chr5	32312634	32312845	site3649	14.4545	+	8.34e-06
chr5	32444660	32444871	site3650	18.2364	-	2.38e-07
chr5	32444661	32444872	site3651	14.6182	+	7.63e-06
chr5	33440629	33440840	site3652	15.7455	-	2.15e-06
chr5	33440630	33440841	site3653	14.7273	+	6.44e-06
chr5	33832514	33832725	site3654	15.2364	-	3.58e-06
chr5	36415608	36415819	site3655	14.2182	-	9.54e-06
chr5	36415609	36415820	site3656	17.2364	+	1.19e-06
chr5	36611959	36612170	site3657	15.7455	-	2.15e-06
chr5	36611960	36612171	site3658	14.7273	+	6.44e-06
chr5	37208868	37209079	site3659	17.9273	-	4.77e-07
chr5	37208869	37209080	site3660	16.4364	+	1.91e-06
chr5	37241221	37241432	site3661	14.3091	+	9.3e-06
chr5	37665368	37665579	site3662	14.3091	-	9.3e-06
chr5	38556677	38556888	site3663	14.5273	+	8.11e-06
chr5	38966349	38966560	site3664	17.9273	-	4.77e-07
chr5	38966350	38966561	site3665	17.4182	+	9.54e-07
chr5	39969431	39969642	site3666	14.6545	-	6.68e-06
chr5	40679332	40679543	site3667	15.7455	-	2.15e-06
chr5	41057596	41057807	site3668	14.3091	-	9.3e-06
chr5	42908908	42909119	site3669	17.9273	-	4.77e-07
chr5	42908909	42909120	site3670	17.9273	+	4.77e-07
chr5	43007642	43007853	site3671	17.4182	-	9.54e-07
chr5	43007643	43007854	site3672	17.9273	+	4.77e-07
chr5	43063937	43064148	site3673	14.3091	-	9.3e-06
chr5	43514795	43515006	site3674	14.6182	+	7.63e-06
chr5	45696717	45696928	site3675	14.7273	-	6.44e-06
chr5	45696718	45696929	site3676	16.7273	+	1.67e-06
chr5	52799901	52800112	site3677	15.1273	-	4.53e-06
chr5	52799902	52800113	site3678	18.2364	+	2.38e-07
chr5	52799907	52800118	site3679	17.2364	-	1.19e-06
chr5	52799908	52800119	site3680	14.2182	+	9.54e-06
chr5	52799980	52800191	site3681	17.9273	-	4.77e-07
chr5	52799981	52800192	site3682	16.4364	+	1.91e-06
chr5	53109666	53109877	site3683	16.7455	-	1.43e-06
chr5	53109667	53109878	site3684	14.6182	+	7.63e-06
chr5	53109737	53109948	site3685	15.2364	+	3.58e-06
chr5	53480144	53480355	site3686	14.9273	-	5.48e-06
chr5	53937182	53937393	site3687	15.6364	+	2.62e-06
chr5	54897098	54897309	site3688	14.2182	-	9.54e-06
chr5	54897099	54897310	site3689	16.7273	+	1.67e-06
chr5	55534366	55534577	site3690	14.6364	-	6.91e-06
chr5	55881459	55881670	site3691	15.2364	+	3.58e-06
chr5	56952313	56952524	site3692	14.5273	-	8.11e-06
chr5	57173218	57173429	site3693	14.9636	+	5.25e-06
chr5	57173406	57173617	site3694	15.0364	+	5.01e-06
chr5	58312370	58312581	site3695	15.3273	+	3.34e-06
chr5	59321755	59321966	site3696	15.3273	+	3.34e-06
chr5	60084318	60084529	site3697	17.9273	-	4.77e-07
chr5	60084319	60084530	site3698	17.9273	+	4.77e-07
chr5	60369502	60369713	site3699	15.2364	+	3.58e-06
chr5	62077483	62077694	site3700	15.2364	-	3.58e-06
chr5	62224013	62224224	site3701	16.7273	-	1.67e-06
chr5	62224014	62224225	site3702	14.7273	+	6.44e-06
chr5	62306040	62306251	site3703	18.2364	-	2.38e-07
chr5	62306041	62306252	site3704	14.6182	+	7.63e-06
chr5	62412497	62412708	site3705	15.6545	-	2.38e-06
chr5	62412510	62412721	site3706	15.6545	-	2.38e-06
chr5	65035417	65035628	site3707	17.9273	-	4.77e-07
chr5	65035418	65035629	site3708	16.4364	+	1.91e-06
chr5	66181208	66181419	site3709	17.9273	-	4.77e-07
chr5	66181209	66181420	site3710	17.9273	+	4.77e-07
chr5	66788638	66788849	site3711	17.9273	-	4.77e-07
chr5	66788639	66788850	site3712	17.9273	+	4.77e-07
chr5	66819386	66819597	site3713	14.3091	-	9.3e-06
chr5	67679598	67679809	site3714	15.3273	+	3.34e-06
chr5	69166833	69167044	site3715	15.1273	+	4.53e-06
chr5	69332686	69332897	site3716	14.7273	-	6.44e-06
chr5	69332687	69332898	site3717	15.7455	+	2.15e-06
chr5	69415058	69415269	site3718	15.1273	+	4.53e-06
chr5	70025139	70025350	site3719	16.7273	-	1.67e-06
chr5	70025140	70025351	site3720	14.7273	+	6.44e-06
chr5	70900557	70900768	site3721	16.7273	-	1.67e-06
chr5	70900558	70900769	site3722	14.7273	+	6.44e-06
chr5	72955792	72956003	site3723	16.4364	-	1.91e-06
chr5	72955793	72956004	site3724	17.9273	+	4.77e-07
chr5	72955855	72956066	site3725	16.4364	-	1.91e-06
chr5	72955856	72956067	site3726	16.4364	+	1.91e-06
chr5	73120418	73120629	site3727	15.0364	+	5.01e-06
chr5	73120614	73120825	site3728	14.6182	-	7.63e-06
chr5	73120615	73120826	site3729	16.7455	+	1.43e-06
chr5	73246168	73246379	site3730	14.7273	-	6.44e-06
chr5	73246169	73246380	site3731	16.7273	+	1.67e-06
chr5	73498256	73498467	site3732	14.2182	-	9.54e-06
chr5	73498257	73498468	site3733	17.2364	+	1.19e-06
chr5	75052902	75053113	site3734	14.9273	+	5.48e-06
chr5	76403932	76404143	site3735	15.4364	+	3.1e-06
chr5	76590789	76591000	site3736	15.0364	+	5.01e-06
chr5	76715983	76716194	site3737	14.5273	+	8.11e-06
chr5	76831576	76831787	site3738	16.7455	+	1.43e-06
chr5	76875079	76875290	site3739	14.6182	-	7.63e-06
chr5	76875080	76875291	site3740	18.2364	+	2.38e-07
chr5	76968904	76969115	site3741	14.2182	+	9.54e-06
chr5	77181236	77181447	site3742	14.9636	-	5.25e-06
chr5	77776252	77776463	site3743	17.4182	-	9.54e-07
chr5	77776253	77776464	site3744	17.9273	+	4.77e-07
chr5	78294583	78294794	site3745	17.7273	-	7.15e-07
chr5	78294641	78294852	site3746	17.9273	-	4.77e-07
chr5	78294642	78294853	site3747	17.9273	+	4.77e-07
chr5	78648314	78648525	site3748	14.4364	-	8.58e-06
chr5	78648315	78648526	site3749	14.5273	+	8.11e-06
chr5	79069538	79069749	site3750	16.7455	-	1.43e-06
chr5	79235928	79236139	site3751	14.9273	+	5.48e-06
chr5	79612204	79612415	site3752	15.1273	-	4.53e-06
chr5	79612205	79612416	site3753	18.2364	+	2.38e-07
chr5	80332510	80332721	site3754	15.7455	-	2.15e-06
chr5	80332511	80332722	site3755	14.2182	+	9.54e-06
chr5	80407593	80407804	site3756	15.0364	-	5.01e-06
chr5	80407822	80408033	site3757	15.6545	-	2.38e-06
chr5	80407900	80408111	site3758	15.1273	-	4.53e-06
chr5	80487993	80488204	site3759	17.7273	+	7.15e-07
chr5	81340226	81340437	site3760	14.6182	+	7.63e-06
chr5	81393731	81393942	site3761	14.4364	+	8.58e-06
chr5	81971926	81972137	site3762	14.5455	-	7.87e-06
chr5	82176473	82176684	site3763	15.3273	+	3.34e-06
chr5	82278540	82278751	site3764	17.7273	-	7.15e-07
chr5	83322407	83322618	site3765	14.6545	+	6.68e-06
chr5	87267687	87267898	site3766	14.6182	-	7.63e-06
chr5	87267688	87267899	site3767	18.2364	+	2.38e-07
chr5	87367355	87367566	site3768	15.2364	-	3.58e-06
chr5	88268909	88269120	site3769	16.7455	-	1.43e-06
chr5	88268910	88269121	site3770	15.1273	+	4.53e-06
chr5	88660956	88661167	site3771	14.9273	-	5.48e-06
chr5	88660957	88661168	site3772	15.4364	+	3.1e-06
chr5	88674322	88674533	site3773	15.0364	+	5.01e-06
chr5	89315305	89315516	site3774	14.9636	+	5.25e-06
chr5	91383274	91383485	site3775	18.2364	-	2.38e-07
chr5	91383275	91383486	site3776	15.1273	+	4.53e-06
chr5	93572091	93572302	site3777	16.7273	-	1.67e-06
chr5	93572092	93572303	site3778	14.7273	+	6.44e-06
chr5	93584855	93585066	site3779	14.5273	+	8.11e-06
chr5	93620565	93620776	site3780	14.5273	+	8.11e-06
chr5	95554881	95555092	site3781	16.4364	+	1.91e-06
chr5	95620612	95620823	site3782	14.9273	+	5.48e-06
chr5	95709229	95709440	site3783	14.6182	+	7.63e-06
chr5	97183192	97183403	site3784	16.7273	-	1.67e-06
chr5	97183705	97183916	site3785	15.1273	-	4.53e-06
chr5	98845633	98845844	site3786	14.6182	+	7.63e-06
chr5	98929030	98929241	site3787	16.7273	-	1.67e-06
chr5	98929031	98929242	site3788	14.7273	+	6.44e-06
chr5	98929060	98929271	site3789	14.8182	+	5.96e-06
chr5	100535148	100535359	site3790	14.7273	-	6.44e-06
chr5	100535149	100535360	site3791	17.2364	+	1.19e-06
chr5	100675489	100675700	site3792	17.4182	-	9.54e-07
chr5	100675490	100675701	site3793	17.9273	+	4.77e-07
chr5	102544683	102544894	site3794	14.3091	-	9.3e-06
chr5	103119821	103120032	site3795	15.6545	+	2.38e-06
chr5	103562452	103562663	site3796	14.6182	-	7.63e-06
chr5	103562453	103562664	site3797	16.7455	+	1.43e-06
chr5	105033697	105033908	site3798	15.6545	+	2.38e-06
chr5	105314401	105314612	site3799	16.7273	-	1.67e-06
chr5	105314402	105314613	site3800	14.2182	+	9.54e-06
chr5	108121094	108121305	site3801	14.3091	+	9.3e-06
chr5	109141575	109141786	site3802	15.5455	-	2.86e-06
chr5	109983849	109984060	site3803	14.7273	-	6.44e-06
chr5	109983850	109984061	site3804	17.2364	+	1.19e-06
chr5	111763684	111763895	site3805	16.7273	-	1.67e-06
chr5	111763685	111763896	site3806	14.7273	+	6.44e-06
chr5	112707331	112707542	site3807	15.1273	-	4.53e-06
chr5	112707332	112707543	site3808	18.2364	+	2.38e-07
chr5	112707389	112707600	site3809	15.3273	+	3.34e-06
chr5	112976426	112976637	site3810	15.3273	-	3.34e-06
chr5	114928761	114928972	site3811	14.7273	-	6.44e-06
chr5	114928762	114928973	site3812	16.7273	+	1.67e-06
chr5	118207839	118208050	site3813	15.1273	-	4.53e-06
chr5	118923424	118923635	site3814	14.6545	-	6.68e-06
chr5	119452606	119452817	site3815	14.6182	-	7.63e-06
chr5	119655207	119655418	site3816	14.3091	+	9.3e-06
chr5	120464143	120464354	site3817	16.7455	-	1.43e-06
chr5	120464144	120464355	site3818	14.6182	+	7.63e-06
chr5	121954112	121954323	site3819	14.9273	+	5.48e-06
chr5	122783134	122783345	site3820	14.6182	+	7.63e-06
chr5	123036616	123036827	site3821	15.1273	-	4.53e-06
chr5	123036617	123036828	site3822	17.7273	+	7.15e-07
chr5	123068011	123068222	site3823	16.7273	-	1.67e-06
chr5	123068012	123068223	site3824	14.2182	+	9.54e-06
chr5	123423467	123423678	site3825	15.6545	-	2.38e-06
chr5	124649800	124650011	site3826	14.7273	-	6.44e-06
chr5	124649801	124650012	site3827	17.2364	+	1.19e-06
chr5	125258878	125259089	site3828	14.3091	+	9.3e-06
chr5	126422239	126422450	site3829	16.7455	+	1.43e-06
chr5	127776738	127776949	site3830	15.0364	+	5.01e-06
chr5	127929969	127930180	site3831	14.3091	+	9.3e-06
chr5	129725285	129725496	site3832	15.2364	+	3.58e-06
chr5	129904894	129905105	site3833	14.9273	-	5.48e-06
chr5	130563042	130563253	site3834	14.2182	-	9.54e-06
chr5	130563043	130563254	site3835	17.2364	+	1.19e-06
chr5	130563048	130563259	site3836	17.2364	-	1.19e-06
chr5	130563049	130563260	site3837	14.7273	+	6.44e-06
chr5	131165234	131165445	site3838	14.7273	-	6.44e-06
chr5	131165235	131165446	site3839	17.2364	+	1.19e-06
chr5	131635152	131635363	site3840	17.9273	-	4.77e-07
chr5	131635153	131635364	site3841	17.9273	+	4.77e-07
chr5	132062648	132062859	site3842	15.5455	-	2.86e-06
chr5	132293473	132293684	site3843	15.5455	-	2.86e-06
chr5	132293799	132294010	site3844	14.4545	+	8.34e-06
chr5	132369805	132370016	site3845	16.7273	-	1.67e-06
chr5	132369806	132370017	site3846	14.7273	+	6.44e-06
chr5	132490179	132490390	site3847	14.6182	+	7.63e-06
chr5	132490752	132490963	site3848	14.5273	-	8.11e-06
chr5	132737462	132737673	site3849	15.1273	-	4.53e-06
chr5	132737528	132737739	site3850	15.1273	+	4.53e-06
chr5	132737580	132737791	site3851	14.2182	-	9.54e-06
chr5	132737581	132737792	site3852	17.2364	+	1.19e-06
chr5	132760677	132760888	site3853	15.1273	+	4.53e-06
chr5	132823193	132823404	site3854	15.7455	-	2.15e-06
chr5	132823194	132823405	site3855	14.2182	+	9.54e-06
chr5	133004214	133004425	site3856	14.3091	-	9.3e-06
chr5	133051702	133051913	site3857	15.5455	-	2.86e-06
chr5	133256320	133256531	site3858	14.3091	+	9.3e-06
chr5	133795199	133795410	site3859	15.1273	-	4.53e-06
chr5	133795200	133795411	site3860	16.7455	+	1.43e-06
chr5	134176886	134177097	site3861	16.7455	-	1.43e-06
chr5	134226124	134226335	site3862	14.6182	+	7.63e-06
chr5	134226223	134226434	site3863	15.2364	+	3.58e-06
chr5	134226300	134226511	site3864	17.7273	-	7.15e-07
chr5	134226301	134226512	site3865	15.1273	+	4.53e-06
chr5	134648656	134648867	site3866	14.6182	+	7.63e-06
chr5	134845736	134845947	site3867	15.1455	-	3.81e-06
chr5	135050570	135050781	site3868	14.4545	-	8.34e-06
chr5	135127950	135128161	site3869	18.2364	-	2.38e-07
chr5	136132687	136132898	site3870	17.4182	-	9.54e-07
chr5	136132688	136132899	site3871	16.4364	+	1.91e-06
chr5	137889294	137889505	site3872	15.1273	-	4.53e-06
chr5	137889336	137889547	site3873	15.1455	-	3.81e-06
chr5	138032642	138032853	site3874	17.4182	-	9.54e-07
chr5	138032643	138032854	site3875	17.9273	+	4.77e-07
chr5	138090789	138091000	site3876	14.3091	+	9.3e-06
chr5	138090922	138091133	site3877	14.5455	-	7.87e-06
chr5	138257626	138257837	site3878	15.4364	-	3.1e-06
chr5	138435272	138435483	site3879	14.6182	+	7.63e-06
chr5	138467305	138467516	site3880	14.6545	+	6.68e-06
chr5	138961450	138961661	site3881	14.3091	-	9.3e-06
chr5	139342282	139342493	site3882	15.1273	+	4.53e-06
chr5	139342317	139342528	site3883	14.7273	-	6.44e-06
chr5	139342318	139342529	site3884	16.7273	+	1.67e-06
chr5	140114583	140114794	site3885	14.8182	-	5.96e-06
chr5	140302988	140303199	site3886	18.2364	+	2.38e-07
chr5	140303063	140303274	site3887	15.1273	-	4.53e-06
chr5	140303064	140303275	site3888	18.2364	+	2.38e-07
chr5	140564713	140564924	site3889	15.1273	-	4.53e-06
chr5	140564714	140564925	site3890	18.2364	+	2.38e-07
chr5	140700182	140700393	site3891	15.1273	-	4.53e-06
chr5	140723823	140724034	site3892	14.3091	-	9.3e-06
chr5	140787872	140788083	site3893	14.9273	-	5.48e-06
chr5	140823354	140823565	site3894	14.9273	-	5.48e-06
chr5	140829673	140829884	site3895	14.9273	-	5.48e-06
chr5	140850077	140850288	site3896	15.4364	-	3.1e-06
chr5	140871188	140871399	site3897	16.7273	+	1.67e-06
chr5	140884356	140884567	site3898	16.7273	+	1.67e-06
chr5	141014430	141014641	site3899	14.6364	+	6.91e-06
chr5	141320758	141320969	site3900	15.1273	+	4.53e-06
chr5	141351785	141351996	site3901	15.0364	+	5.01e-06
chr5	141361672	141361883	site3902	15.0364	+	5.01e-06
chr5	141371931	141372142	site3903	15.0364	+	5.01e-06
chr5	141387574	141387785	site3904	14.6182	-	7.63e-06
chr5	141389415	141389626	site3905	15.0364	+	5.01e-06
chr5	141397820	141398031	site3906	14.6182	-	7.63e-06
chr5	141399652	141399863	site3907	15.0364	+	5.01e-06
chr5	141409739	141409950	site3908	15.0364	+	5.01e-06
chr5	141419396	141419607	site3909	15.0364	+	5.01e-06
chr5	141431335	141431546	site3910	14.3091	-	9.3e-06
chr5	141441654	141441865	site3911	15.0364	+	5.01e-06
chr5	141693196	141693407	site3912	15.7455	-	2.15e-06
chr5	141693197	141693408	site3913	14.2182	+	9.54e-06
chr5	141850405	141850616	site3914	15.2364	-	3.58e-06
chr5	141968932	141969143	site3915	15.1273	+	4.53e-06
chr5	142324975	142325186	site3916	14.6364	-	6.91e-06
chr5	142325030	142325241	site3917	17.4182	-	9.54e-07
chr5	143667610	143667821	site3918	14.6364	-	6.91e-06
chr5	144170573	144170784	site3919	15.1273	-	4.53e-06
chr5	146334099	146334310	site3920	14.9636	-	5.25e-06
chr5	146338816	146339027	site3921	15.1273	+	4.53e-06
chr5	148826194	148826405	site3922	17.7273	-	7.15e-07
chr5	149271512	149271723	site3923	14.5273	-	8.11e-06
chr5	149345404	149345615	site3924	14.7273	-	6.44e-06
chr5	149551474	149551685	site3925	15.6364	-	2.62e-06
chr5	150000552	150000763	site3926	14.1636	+	9.78e-06
chr5	150196941	150197152	site3927	15.4364	+	3.1e-06
chr5	150262400	150262611	site3928	14.9636	+	5.25e-06
chr5	150284454	150284665	site3929	14.6182	+	7.63e-06
chr5	150656673	150656884	site3930	17.4182	-	9.54e-07
chr5	150671924	150672135	site3931	16.7273	-	1.67e-06
chr5	150671925	150672136	site3932	14.2182	+	9.54e-06
chr5	150759042	150759253	site3933	14.2182	-	9.54e-06
chr5	150759043	150759254	site3934	17.2364	+	1.19e-06
chr5	151059777	151059988	site3935	14.8182	-	5.96e-06
chr5	151080562	151080773	site3936	17.2364	-	1.19e-06
chr5	151080563	151080774	site3937	14.2182	+	9.54e-06
chr5	151174947	151175158	site3938	16.4364	-	1.91e-06
chr5	151205499	151205710	site3939	15.6364	+	2.62e-06
chr5	151667447	151667658	site3940	14.6545	+	6.68e-06
chr5	152254787	152254998	site3941	14.3091	-	9.3e-06
chr5	154480814	154481025	site3942	14.6182	+	7.63e-06
chr5	154940947	154941158	site3943	15.3273	-	3.34e-06
chr5	155886394	155886605	site3944	16.7273	-	1.67e-06
chr5	155886395	155886606	site3945	14.2182	+	9.54e-06
chr5	155909360	155909571	site3946	14.7273	+	6.44e-06
chr5	157255770	157255981	site3947	14.7273	+	6.44e-06
chr5	157255777	157255988	site3948	17.4182	-	9.54e-07
chr5	157255778	157255989	site3949	17.4182	+	9.54e-07
chr5	157255783	157255994	site3950	14.7273	-	6.44e-06
chr5	157255784	157255995	site3951	16.7273	+	1.67e-06
chr5	157575576	157575787	site3952	16.7455	+	1.43e-06
chr5	157651682	157651893	site3953	14.6182	-	7.63e-06
chr5	157651683	157651894	site3954	17.7273	+	7.15e-07
chr5	157743576	157743787	site3955	15.1273	+	4.53e-06
chr5	157749476	157749687	site3956	16.7273	-	1.67e-06
chr5	157749477	157749688	site3957	14.2182	+	9.54e-06
chr5	159209480	159209691	site3958	15.1273	-	4.53e-06
chr5	159209481	159209692	site3959	17.7273	+	7.15e-07
chr5	159262962	159263173	site3960	14.7273	+	6.44e-06
chr5	159399676	159399887	site3961	14.6182	+	7.63e-06
chr5	160192633	160192844	site3962	16.4364	-	1.91e-06
chr5	160192634	160192845	site3963	16.4364	+	1.91e-06
chr5	160312513	160312724	site3964	17.4182	-	9.54e-07
chr5	160400047	160400258	site3965	14.7273	+	6.44e-06
chr5	161310565	161310776	site3966	16.7273	-	1.67e-06
chr5	161310566	161310777	site3967	14.2182	+	9.54e-06
chr5	161546627	161546838	site3968	16.4364	-	1.91e-06
chr5	161546628	161546839	site3969	17.9273	+	4.77e-07
chr5	163459992	163460203	site3970	14.2182	+	9.54e-06
chr5	163460048	163460259	site3971	17.9273	-	4.77e-07
chr5	163460049	163460260	site3972	17.9273	+	4.77e-07
chr5	163460272	163460483	site3973	15.6545	+	2.38e-06
chr5	167079353	167079564	site3974	14.3091	-	9.3e-06
chr5	167103793	167104004	site3975	15.3273	+	3.34e-06
chr5	168004400	168004611	site3976	14.8182	+	5.96e-06
chr5	169583493	169583704	site3977	15.1273	-	4.53e-06
chr5	169583494	169583705	site3978	16.7455	+	1.43e-06
chr5	169583499	169583710	site3979	15.1273	-	4.53e-06
chr5	169583500	169583711	site3980	16.7455	+	1.43e-06
chr5	169804390	169804601	site3981	14.2182	-	9.54e-06
chr5	169804391	169804602	site3982	16.7273	+	1.67e-06
chr5	169914839	169915050	site3983	14.6182	+	7.63e-06
chr5	170028666	170028877	site3984	14.6364	+	6.91e-06
chr5	170300531	170300742	site3985	15.5455	+	2.86e-06
chr5	170760290	170760501	site3986	17.2364	-	1.19e-06
chr5	170760291	170760502	site3987	14.7273	+	6.44e-06
chr5	171274058	171274269	site3988	14.2182	-	9.54e-06
chr5	171274059	171274270	site3989	17.2364	+	1.19e-06
chr5	171387500	171387711	site3990	14.6364	+	6.91e-06
chr5	171387624	171387835	site3991	15.6545	+	2.38e-06
chr5	171420135	171420346	site3992	14.5273	+	8.11e-06
chr5	172188133	172188344	site3993	14.4545	-	8.34e-06
chr5	172283918	172284129	site3994	14.9273	-	5.48e-06
chr5	172439578	172439789	site3995	16.7273	-	1.67e-06
chr5	172439579	172439790	site3996	14.2182	+	9.54e-06
chr5	172642054	172642265	site3997	14.5273	+	8.11e-06
chr5	172645926	172646137	site3998	14.6545	-	6.68e-06
chr5	172786791	172787002	site3999	14.6182	+	7.63e-06
chr5	172959300	172959511	site4000	15.1455	+	3.81e-06
chr5	173698917	173699128	site4001	14.2182	-	9.54e-06
chr5	173698918	173699129	site4002	16.7273	+	1.67e-06
chr5	175850285	175850496	site4003	14.3091	-	9.3e-06
chr5	175968214	175968425	site4004	18.2364	-	2.38e-07
chr5	175968215	175968426	site4005	14.6182	+	7.63e-06
chr5	176199318	176199529	site4006	14.6182	+	7.63e-06
chr5	176365978	176366189	site4007	18.2364	+	2.38e-07
chr5	176619745	176619956	site4008	14.6182	-	7.63e-06
chr5	176996923	176997134	site4009	14.6364	+	6.91e-06
chr5	177006527	177006738	site4010	14.9636	-	5.25e-06
chr5	177006676	177006887	site4011	16.7455	-	1.43e-06
chr5	177006677	177006888	site4012	15.1273	+	4.53e-06
chr5	177312414	177312625	site4013	18.2364	-	2.38e-07
chr5	177337080	177337291	site4014	14.6182	-	7.63e-06
chr5	177443662	177443873	site4015	14.3091	-	9.3e-06
chr5	177455284	177455495	site4016	14.6182	-	7.63e-06
chr5	177455296	177455507	site4017	16.7273	-	1.67e-06
chr5	177455297	177455508	site4018	14.7273	+	6.44e-06
