motif_id	motif_alt_id	sequence_name	start	stop	strand	score	p-value	q-value	matched_sequence
MA0506.1	NRF1	chr12	121712687	121712697	+	14.2182	9.54e-06		
MA0506.1	NRF1	chr12	121760485	121760495	+	17.2364	1.19e-06		
MA0506.1	NRF1	chr12	121793135	121793145	-	17.7273	7.15e-07		
MA0506.1	NRF1	chr12	121793136	121793146	+	15.1273	4.53e-06		
MA0506.1	NRF1	chr12	121800550	121800560	+	15.0364	5.01e-06		
MA0506.1	NRF1	chr12	121801139	121801149	+	14.6182	7.63e-06		
MA0506.1	NRF1	chr12	122021876	122021886	+	15.6545	2.38e-06		
MA0506.1	NRF1	chr12	122278774	122278784	-	14.6182	7.63e-06		
MA0506.1	NRF1	chr12	122840026	122840036	-	14.3091	9.3e-06		
MA0506.1	NRF1	chr12	122867105	122867115	-	14.9273	5.48e-06		
MA0506.1	NRF1	chr12	122980889	122980899	-	15.6364	2.62e-06		
MA0506.1	NRF1	chr12	123023275	123023285	-	15.6364	2.62e-06		
MA0506.1	NRF1	chr12	123208085	123208095	+	14.3091	9.3e-06		
MA0506.1	NRF1	chr12	123233434	123233444	+	17.2364	1.19e-06		
MA0506.1	NRF1	chr12	123271734	123271744	+	15.0364	5.01e-06		
MA0506.1	NRF1	chr12	123365339	123365349	-	17.4182	9.54e-07		
MA0506.1	NRF1	chr12	123365340	123365350	+	16.4364	1.91e-06		
MA0506.1	NRF1	chr12	123533764	123533774	-	14.2182	9.54e-06		
MA0506.1	NRF1	chr12	123533765	123533775	+	17.2364	1.19e-06		
MA0506.1	NRF1	chr12	123668316	123668326	-	15.2364	3.58e-06		
MA0506.1	NRF1	chr12	123941679	123941689	+	15.6364	2.62e-06		
MA0506.1	NRF1	chr12	123972804	123972814	+	14.9273	5.48e-06		
MA0506.1	NRF1	chr12	123973156	123973166	-	14.8182	5.96e-06		
MA0506.1	NRF1	chr12	123973206	123973216	-	17.2364	1.19e-06		
MA0506.1	NRF1	chr12	123973207	123973217	+	14.2182	9.54e-06		
MA0506.1	NRF1	chr12	124357809	124357819	-	16.7273	1.67e-06		
MA0506.1	NRF1	chr12	124357810	124357820	+	14.2182	9.54e-06		
MA0506.1	NRF1	chr12	124501051	124501061	-	16.7273	1.67e-06		
MA0506.1	NRF1	chr12	124501052	124501062	+	14.2182	9.54e-06		
MA0506.1	NRF1	chr12	124567510	124567520	+	14.4364	8.58e-06		
MA0506.1	NRF1	chr12	124677133	124677143	-	15.2364	3.58e-06		
MA0506.1	NRF1	chr12	124718679	124718689	-	17.9273	4.77e-07		
MA0506.1	NRF1	chr12	124718680	124718690	+	16.4364	1.91e-06		
MA0506.1	NRF1	chr12	124866298	124866308	+	14.6182	7.63e-06		
MA0506.1	NRF1	chr12	124961173	124961183	-	17.4182	9.54e-07		
MA0506.1	NRF1	chr12	124961174	124961184	+	17.4182	9.54e-07		
MA0506.1	NRF1	chr12	124989002	124989012	+	15.4364	3.1e-06		
MA0506.1	NRF1	chr12	125186645	125186655	+	15.4364	3.1e-06		
MA0506.1	NRF1	chr12	125861785	125861795	-	18.2364	2.38e-07		
MA0506.1	NRF1	chr12	125861786	125861796	+	15.1273	4.53e-06		
MA0506.1	NRF1	chr12	125861863	125861873	+	15.1273	4.53e-06		
MA0506.1	NRF1	chr12	126657078	126657088	+	15.5455	2.86e-06		
MA0506.1	NRF1	chr12	127088844	127088854	+	15.2364	3.58e-06		
MA0506.1	NRF1	chr12	127146003	127146013	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr12	127146004	127146014	+	16.7455	1.43e-06		
MA0506.1	NRF1	chr12	127146078	127146088	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr12	127146079	127146089	+	18.2364	2.38e-07		
MA0506.1	NRF1	chr12	127146168	127146178	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr12	127146169	127146179	+	17.7273	7.15e-07		
MA0506.1	NRF1	chr12	127412194	127412204	-	15.2364	3.58e-06		
MA0506.1	NRF1	chr12	127708133	127708143	+	14.6364	6.91e-06		
MA0506.1	NRF1	chr12	127945230	127945240	-	16.7273	1.67e-06		
MA0506.1	NRF1	chr12	127945231	127945241	+	14.2182	9.54e-06		
MA0506.1	NRF1	chr12	128933288	128933298	-	14.9636	5.25e-06		
MA0506.1	NRF1	chr12	128933344	128933354	+	15.3273	3.34e-06		
MA0506.1	NRF1	chr12	129832676	129832686	-	15.5455	2.86e-06		
MA0506.1	NRF1	chr12	129904397	129904407	+	14.4364	8.58e-06		
MA0506.1	NRF1	chr12	130570227	130570237	+	15.5455	2.86e-06		
MA0506.1	NRF1	chr12	130685467	130685477	-	14.6182	7.63e-06		
MA0506.1	NRF1	chr12	130818759	130818769	+	14.5455	7.87e-06		
MA0506.1	NRF1	chr12	130818764	130818774	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr12	130871781	130871791	+	17.4182	9.54e-07		
MA0506.1	NRF1	chr12	130871949	130871959	-	16.7273	1.67e-06		
MA0506.1	NRF1	chr12	130871950	130871960	+	14.2182	9.54e-06		
MA0506.1	NRF1	chr12	131728389	131728399	+	14.3091	9.3e-06		
MA0506.1	NRF1	chr12	131832474	131832484	-	15.3273	3.34e-06		
MA0506.1	NRF1	chr12	131894625	131894635	+	14.6182	7.63e-06		
MA0506.1	NRF1	chr12	131945086	131945096	-	17.9273	4.77e-07		
MA0506.1	NRF1	chr12	131945087	131945097	+	16.4364	1.91e-06		
MA0506.1	NRF1	chr12	132049890	132049900	-	14.3091	9.3e-06		
MA0506.1	NRF1	chr12	132084143	132084153	-	14.9273	5.48e-06		
MA0506.1	NRF1	chr12	132084144	132084154	+	14.9273	5.48e-06		
MA0506.1	NRF1	chr12	132084275	132084285	+	15.6545	2.38e-06		
MA0506.1	NRF1	chr12	132153814	132153824	-	14.3091	9.3e-06		
MA0506.1	NRF1	chr12	132303215	132303225	-	14.6182	7.63e-06		
MA0506.1	NRF1	chr12	132329790	132329800	-	14.5273	8.11e-06		
MA0506.1	NRF1	chr12	132337147	132337157	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr12	132337148	132337158	+	16.7455	1.43e-06		
MA0506.1	NRF1	chr12	132341452	132341462	-	16.7455	1.43e-06		
MA0506.1	NRF1	chr12	132490092	132490102	-	14.5273	8.11e-06		
MA0506.1	NRF1	chr12	132490556	132490566	-	15.7455	2.15e-06		
MA0506.1	NRF1	chr12	132490557	132490567	+	14.2182	9.54e-06		
MA0506.1	NRF1	chr12	132513331	132513341	+	14.6182	7.63e-06		
MA0506.1	NRF1	chr12	132527958	132527968	-	14.6545	6.68e-06		
MA0506.1	NRF1	chr12	132550396	132550406	+	15.4364	3.1e-06		
MA0506.1	NRF1	chr12	132551498	132551508	+	14.4364	8.58e-06		
MA0506.1	NRF1	chr12	132583457	132583467	+	17.7273	7.15e-07		
MA0506.1	NRF1	chr12	132658413	132658423	-	14.8182	5.96e-06		
MA0506.1	NRF1	chr12	132710844	132710854	+	17.7273	7.15e-07		
MA0506.1	NRF1	chr12	132710970	132710980	-	14.4545	8.34e-06		
MA0506.1	NRF1	chr12	132904894	132904904	-	17.9273	4.77e-07		
MA0506.1	NRF1	chr12	132904895	132904905	+	17.4182	9.54e-07		
MA0506.1	NRF1	chr12	132908375	132908385	-	15.4364	3.1e-06		
MA0506.1	NRF1	chr12	132908376	132908386	+	15.4364	3.1e-06		
MA0506.1	NRF1	chr12	132956064	132956074	-	17.4182	9.54e-07		
MA0506.1	NRF1	chr12	132956065	132956075	+	16.4364	1.91e-06		
MA0506.1	NRF1	chr12	133037275	133037285	-	17.4182	9.54e-07		
MA0506.1	NRF1	chr12	133037276	133037286	+	17.9273	4.77e-07		
MA0506.1	NRF1	chr12	133037459	133037469	+	16.7273	1.67e-06		
MA0506.1	NRF1	chr12	133037514	133037524	-	14.5273	8.11e-06		
MA0506.1	NRF1	chr12	133130565	133130575	+	16.7273	1.67e-06		
MA0506.1	NRF1	chr12	133235689	133235699	+	14.4545	8.34e-06		
MA0506.1	NRF1	chr12	133235825	133235835	+	15.4364	3.1e-06		
MA0506.1	NRF1	chr12	133236258	133236268	+	15.4364	3.1e-06		
MA0506.1	NRF1	chr12	133236263	133236273	-	16.7455	1.43e-06		
MA0506.1	NRF1	chr12	133236264	133236274	+	15.1273	4.53e-06		
MA0506.1	NRF1	chr12	133264225	133264235	-	14.9273	5.48e-06		
MA0506.1	NRF1	chr12	133264226	133264236	+	14.9273	5.48e-06		
MA0506.1	NRF1	chr13	18408567	18408577	-	17.9273	4.77e-07		
MA0506.1	NRF1	chr13	19782364	19782374	-	14.5273	8.11e-06		
MA0506.1	NRF1	chr13	19783022	19783032	-	14.6182	7.63e-06		
MA0506.1	NRF1	chr13	19783023	19783033	+	18.2364	2.38e-07		
MA0506.1	NRF1	chr13	19783063	19783073	-	17.4182	9.54e-07		
MA0506.1	NRF1	chr13	19783064	19783074	+	17.9273	4.77e-07		
MA0506.1	NRF1	chr13	19863558	19863568	+	14.6182	7.63e-06		
MA0506.1	NRF1	chr13	19897504	19897514	-	14.6182	7.63e-06		
MA0506.1	NRF1	chr13	20192914	20192924	-	14.5273	8.11e-06		
MA0506.1	NRF1	chr13	20348185	20348195	+	14.6182	7.63e-06		
MA0506.1	NRF1	chr13	20524241	20524251	-	14.7273	6.44e-06		
MA0506.1	NRF1	chr13	20524242	20524252	+	16.7273	1.67e-06		
MA0506.1	NRF1	chr13	20773925	20773935	-	14.2182	9.54e-06		
MA0506.1	NRF1	chr13	20773926	20773936	+	17.2364	1.19e-06		
MA0506.1	NRF1	chr13	20773986	20773996	+	15.1273	4.53e-06		
MA0506.1	NRF1	chr13	20903035	20903045	-	14.8182	5.96e-06		
MA0506.1	NRF1	chr13	20961858	20961868	-	15.3273	3.34e-06		
MA0506.1	NRF1	chr13	20988284	20988294	+	16.7455	1.43e-06		
MA0506.1	NRF1	chr13	20999084	20999094	-	14.6182	7.63e-06		
MA0506.1	NRF1	chr13	21139692	21139702	+	15.6545	2.38e-06		
MA0506.1	NRF1	chr13	21140470	21140480	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr13	21140471	21140481	+	16.7455	1.43e-06		
MA0506.1	NRF1	chr13	21176583	21176593	-	18.2364	2.38e-07		
MA0506.1	NRF1	chr13	21176584	21176594	+	15.1273	4.53e-06		
MA0506.1	NRF1	chr13	21921008	21921018	-	14.6182	7.63e-06		
MA0506.1	NRF1	chr13	22915567	22915577	-	14.9273	5.48e-06		
MA0506.1	NRF1	chr13	22915568	22915578	+	15.4364	3.1e-06		
MA0506.1	NRF1	chr13	23092579	23092589	+	14.3091	9.3e-06		
MA0506.1	NRF1	chr13	23375324	23375334	+	14.5273	8.11e-06		
MA0506.1	NRF1	chr13	24387282	24387292	+	18.2364	2.38e-07		
MA0506.1	NRF1	chr13	24747614	24747624	-	16.7273	1.67e-06		
MA0506.1	NRF1	chr13	24747615	24747625	+	14.7273	6.44e-06		
MA0506.1	NRF1	chr13	25017333	25017343	+	14.4364	8.58e-06		
MA0506.1	NRF1	chr13	25017338	25017348	-	16.7455	1.43e-06		
MA0506.1	NRF1	chr13	25017339	25017349	+	14.6182	7.63e-06		
MA0506.1	NRF1	chr13	25471494	25471504	+	14.6182	7.63e-06		
MA0506.1	NRF1	chr13	26052067	26052077	-	17.4182	9.54e-07		
MA0506.1	NRF1	chr13	26052068	26052078	+	17.4182	9.54e-07		
MA0506.1	NRF1	chr13	26097740	26097750	+	15.3273	3.34e-06		
MA0506.1	NRF1	chr13	26458382	26458392	-	17.4182	9.54e-07		
MA0506.1	NRF1	chr13	26458383	26458393	+	17.9273	4.77e-07		
MA0506.1	NRF1	chr13	27171423	27171433	+	14.4545	8.34e-06		
MA0506.1	NRF1	chr13	27325088	27325098	+	15.3273	3.34e-06		
MA0506.1	NRF1	chr13	27335610	27335620	-	14.3091	9.3e-06		
MA0506.1	NRF1	chr13	27404957	27404967	-	14.6182	7.63e-06		
MA0506.1	NRF1	chr13	27424539	27424549	-	16.4364	1.91e-06		
MA0506.1	NRF1	chr13	27424540	27424550	+	17.4182	9.54e-07		
MA0506.1	NRF1	chr13	27424559	27424569	+	15.2364	3.58e-06		
MA0506.1	NRF1	chr13	27450027	27450037	-	18.2364	2.38e-07		
MA0506.1	NRF1	chr13	27912845	27912855	-	14.6182	7.63e-06		
MA0506.1	NRF1	chr13	28057903	28057913	-	16.7455	1.43e-06		
MA0506.1	NRF1	chr13	28138186	28138196	-	16.7273	1.67e-06		
MA0506.1	NRF1	chr13	28138187	28138197	+	14.7273	6.44e-06		
MA0506.1	NRF1	chr13	28532533	28532543	+	15.1273	4.53e-06		
MA0506.1	NRF1	chr13	29503299	29503309	-	15.2364	3.58e-06		
MA0506.1	NRF1	chr13	29788880	29788890	-	16.7273	1.67e-06		
MA0506.1	NRF1	chr13	29788881	29788891	+	14.7273	6.44e-06		
MA0506.1	NRF1	chr13	29850087	29850097	+	14.5273	8.11e-06		
MA0506.1	NRF1	chr13	30133627	30133637	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr13	30140300	30140310	-	14.3091	9.3e-06		
MA0506.1	NRF1	chr13	30836124	30836134	-	14.3091	9.3e-06		
MA0506.1	NRF1	chr13	32427415	32427425	+	14.4545	8.34e-06		
MA0506.1	NRF1	chr13	32860084	32860094	-	17.7273	7.15e-07		
MA0506.1	NRF1	chr13	32860085	32860095	+	15.1273	4.53e-06		
MA0506.1	NRF1	chr13	33542535	33542545	-	15.6545	2.38e-06		
MA0506.1	NRF1	chr13	33610518	33610528	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr13	34271007	34271017	-	15.6545	2.38e-06		
MA0506.1	NRF1	chr13	34942261	34942271	-	18.2364	2.38e-07		
MA0506.1	NRF1	chr13	34942262	34942272	+	15.1273	4.53e-06		
MA0506.1	NRF1	chr13	36346754	36346764	+	18.2364	2.38e-07		
MA0506.1	NRF1	chr13	36430475	36430485	-	15.4364	3.1e-06		
MA0506.1	NRF1	chr13	36813660	36813670	+	14.3091	9.3e-06		
MA0506.1	NRF1	chr13	36819217	36819227	-	17.7273	7.15e-07		
MA0506.1	NRF1	chr13	36819218	36819228	+	15.1273	4.53e-06		
MA0506.1	NRF1	chr13	36999353	36999363	+	14.5273	8.11e-06		
MA0506.1	NRF1	chr13	37000777	37000787	-	16.7455	1.43e-06		
MA0506.1	NRF1	chr13	37000778	37000788	+	15.1273	4.53e-06		
MA0506.1	NRF1	chr13	38168339	38168349	+	15.3273	3.34e-06		
MA0506.1	NRF1	chr13	38178981	38178991	-	15.2364	3.58e-06		
MA0506.1	NRF1	chr13	38544725	38544735	-	15.5455	2.86e-06		
MA0506.1	NRF1	chr13	38783963	38783973	-	16.7273	1.67e-06		
MA0506.1	NRF1	chr13	39012102	39012112	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr13	39320016	39320026	-	15.2364	3.58e-06		
MA0506.1	NRF1	chr13	39603149	39603159	-	14.5273	8.11e-06		
MA0506.1	NRF1	chr13	39655629	39655639	-	17.9273	4.77e-07		
MA0506.1	NRF1	chr13	39655630	39655640	+	17.4182	9.54e-07		
MA0506.1	NRF1	chr13	41060168	41060178	+	14.6182	7.63e-06		
MA0506.1	NRF1	chr13	41311216	41311226	-	17.4182	9.54e-07		
MA0506.1	NRF1	chr13	41311217	41311227	+	17.9273	4.77e-07		
MA0506.1	NRF1	chr13	42049243	42049253	+	14.6182	7.63e-06		
MA0506.1	NRF1	chr13	42049416	42049426	+	14.5455	7.87e-06		
MA0506.1	NRF1	chr13	42911268	42911278	-	16.7273	1.67e-06		
MA0506.1	NRF1	chr13	42911269	42911279	+	14.2182	9.54e-06		
MA0506.1	NRF1	chr13	43193985	43193995	-	17.9273	4.77e-07		
MA0506.1	NRF1	chr13	43193986	43193996	+	17.4182	9.54e-07		
MA0506.1	NRF1	chr13	43786950	43786960	-	17.2364	1.19e-06		
MA0506.1	NRF1	chr13	43786951	43786961	+	14.2182	9.54e-06		
MA0506.1	NRF1	chr13	44407256	44407266	-	14.5455	7.87e-06		
MA0506.1	NRF1	chr13	44577442	44577452	-	17.9273	4.77e-07		
MA0506.1	NRF1	chr13	44577443	44577453	+	16.4364	1.91e-06		
MA0506.1	NRF1	chr13	44918095	44918105	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr13	44918096	44918106	+	17.7273	7.15e-07		
MA0506.1	NRF1	chr13	45120466	45120476	-	18.2364	2.38e-07		
MA0506.1	NRF1	chr13	45120467	45120477	+	15.1273	4.53e-06		
MA0506.1	NRF1	chr13	45223339	45223349	-	15.3273	3.34e-06		
MA0506.1	NRF1	chr13	46211913	46211923	-	14.6182	7.63e-06		
MA0506.1	NRF1	chr13	46211914	46211924	+	17.7273	7.15e-07		
MA0506.1	NRF1	chr13	46553250	46553260	+	14.6182	7.63e-06		
MA0506.1	NRF1	chr13	48001301	48001311	-	17.7273	7.15e-07		
MA0506.1	NRF1	chr13	48001302	48001312	+	15.1273	4.53e-06		
MA0506.1	NRF1	chr13	48095100	48095110	-	15.7455	2.15e-06		
MA0506.1	NRF1	chr13	48095101	48095111	+	14.7273	6.44e-06		
MA0506.1	NRF1	chr13	48319420	48319430	+	16.7455	1.43e-06		
MA0506.1	NRF1	chr13	48457761	48457771	+	14.5455	7.87e-06		
MA0506.1	NRF1	chr13	48532670	48532680	-	17.4182	9.54e-07		
MA0506.1	NRF1	chr13	48532671	48532681	+	17.9273	4.77e-07		
MA0506.1	NRF1	chr13	48532752	48532762	-	17.9273	4.77e-07		
MA0506.1	NRF1	chr13	48532753	48532763	+	17.9273	4.77e-07		
MA0506.1	NRF1	chr13	48532836	48532846	+	14.8182	5.96e-06		
MA0506.1	NRF1	chr13	48975874	48975884	-	14.6182	7.63e-06		
MA0506.1	NRF1	chr13	49936560	49936570	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr13	49936561	49936571	+	18.2364	2.38e-07		
MA0506.1	NRF1	chr13	50082130	50082140	+	15.3273	3.34e-06		
MA0506.1	NRF1	chr13	50894495	50894505	-	14.6545	6.68e-06		
MA0506.1	NRF1	chr13	51222296	51222306	+	14.4364	8.58e-06		
MA0506.1	NRF1	chr13	51222301	51222311	-	16.7455	1.43e-06		
MA0506.1	NRF1	chr13	51222302	51222312	+	14.6182	7.63e-06		
MA0506.1	NRF1	chr13	51375770	51375780	-	14.2182	9.54e-06		
MA0506.1	NRF1	chr13	51375771	51375781	+	16.7273	1.67e-06		
MA0506.1	NRF1	chr13	51453375	51453385	+	15.0364	5.01e-06		
MA0506.1	NRF1	chr13	51741589	51741599	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr13	52012096	52012106	-	16.7455	1.43e-06		
MA0506.1	NRF1	chr13	52455972	52455982	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr13	53201006	53201016	-	14.8182	5.96e-06		
MA0506.1	NRF1	chr13	55644371	55644381	-	17.2364	1.19e-06		
MA0506.1	NRF1	chr13	55644372	55644382	+	14.2182	9.54e-06		
MA0506.1	NRF1	chr13	57634221	57634231	+	15.0364	5.01e-06		
MA0506.1	NRF1	chr13	58848287	58848297	-	14.3091	9.3e-06		
MA0506.1	NRF1	chr13	60396439	60396449	+	14.3091	9.3e-06		
MA0506.1	NRF1	chr13	60585284	60585294	-	15.5455	2.86e-06		
MA0506.1	NRF1	chr13	61059295	61059305	-	15.3273	3.34e-06		
MA0506.1	NRF1	chr13	63441104	63441114	-	14.3091	9.3e-06		
MA0506.1	NRF1	chr13	68024382	68024392	+	14.6545	6.68e-06		
MA0506.1	NRF1	chr13	68171000	68171010	+	14.6182	7.63e-06		
MA0506.1	NRF1	chr13	68256846	68256856	+	15.5455	2.86e-06		
MA0506.1	NRF1	chr13	68708569	68708579	+	14.6545	6.68e-06		
MA0506.1	NRF1	chr13	69512759	69512769	+	15.2364	3.58e-06		
MA0506.1	NRF1	chr13	70552759	70552769	+	14.6545	6.68e-06		
MA0506.1	NRF1	chr13	71865565	71865575	+	14.5273	8.11e-06		
MA0506.1	NRF1	chr13	73059514	73059524	+	15.0364	5.01e-06		
MA0506.1	NRF1	chr13	74107551	74107561	-	17.9273	4.77e-07		
MA0506.1	NRF1	chr13	74107552	74107562	+	17.9273	4.77e-07		
MA0506.1	NRF1	chr13	74136187	74136197	+	14.4364	8.58e-06		
MA0506.1	NRF1	chr13	75219957	75219967	+	15.0364	5.01e-06		
MA0506.1	NRF1	chr13	75226310	75226320	+	14.9636	5.25e-06		
MA0506.1	NRF1	chr13	76885470	76885480	+	14.4545	8.34e-06		
MA0506.1	NRF1	chr13	76992034	76992044	-	14.7273	6.44e-06		
MA0506.1	NRF1	chr13	78382036	78382046	+	14.8182	5.96e-06		
MA0506.1	NRF1	chr13	78596126	78596136	-	17.2364	1.19e-06		
MA0506.1	NRF1	chr13	78596127	78596137	+	14.2182	9.54e-06		
MA0506.1	NRF1	chr13	80109820	80109830	+	15.2364	3.58e-06		
MA0506.1	NRF1	chr13	80278965	80278975	+	15.0364	5.01e-06		
MA0506.1	NRF1	chr13	80837288	80837298	-	15.5455	2.86e-06		
MA0506.1	NRF1	chr13	81106122	81106132	-	16.7273	1.67e-06		
MA0506.1	NRF1	chr13	81106123	81106133	+	14.2182	9.54e-06		
MA0506.1	NRF1	chr13	82778530	82778540	+	15.2364	3.58e-06		
MA0506.1	NRF1	chr13	83183905	83183915	-	14.7273	6.44e-06		
MA0506.1	NRF1	chr13	84770590	84770600	-	14.2182	9.54e-06		
MA0506.1	NRF1	chr13	84770591	84770601	+	17.2364	1.19e-06		
MA0506.1	NRF1	chr13	86130543	86130553	-	15.2364	3.58e-06		
MA0506.1	NRF1	chr13	86909526	86909536	+	14.6545	6.68e-06		
MA0506.1	NRF1	chr13	88946854	88946864	-	15.3273	3.34e-06		
MA0506.1	NRF1	chr13	89350660	89350670	+	15.2364	3.58e-06		
MA0506.1	NRF1	chr13	89350804	89350814	-	14.6545	6.68e-06		
MA0506.1	NRF1	chr13	89413433	89413443	+	14.6545	6.68e-06		
MA0506.1	NRF1	chr13	89443314	89443324	-	16.7273	1.67e-06		
MA0506.1	NRF1	chr13	89443315	89443325	+	14.2182	9.54e-06		
MA0506.1	NRF1	chr13	90858888	90858898	-	14.8182	5.96e-06		
MA0506.1	NRF1	chr13	91066144	91066154	-	14.3091	9.3e-06		
MA0506.1	NRF1	chr13	91392926	91392936	-	15.5455	2.86e-06		
MA0506.1	NRF1	chr13	91897369	91897379	+	14.3091	9.3e-06		
MA0506.1	NRF1	chr13	93509905	93509915	+	14.3091	9.3e-06		
MA0506.1	NRF1	chr13	94549431	94549441	-	16.7273	1.67e-06		
MA0506.1	NRF1	chr13	94549432	94549442	+	14.2182	9.54e-06		
MA0506.1	NRF1	chr13	94596329	94596339	-	17.7273	7.15e-07		
MA0506.1	NRF1	chr13	94601587	94601597	+	15.0364	5.01e-06		
MA0506.1	NRF1	chr13	94601592	94601602	-	14.7273	6.44e-06		
MA0506.1	NRF1	chr13	95003063	95003073	+	16.7273	1.67e-06		
MA0506.1	NRF1	chr13	95236591	95236601	-	14.2182	9.54e-06		
MA0506.1	NRF1	chr13	95236592	95236602	+	16.7273	1.67e-06		
MA0506.1	NRF1	chr13	95676840	95676850	-	14.6545	6.68e-06		
MA0506.1	NRF1	chr13	95677195	95677205	+	14.9273	5.48e-06		
MA0506.1	NRF1	chr13	96090643	96090653	-	14.9273	5.48e-06		
MA0506.1	NRF1	chr13	96818635	96818645	-	14.3091	9.3e-06		
MA0506.1	NRF1	chr13	96976904	96976914	-	14.6182	7.63e-06		
MA0506.1	NRF1	chr13	97257731	97257741	+	14.3091	9.3e-06		
MA0506.1	NRF1	chr13	97334130	97334140	+	14.7273	6.44e-06		
MA0506.1	NRF1	chr13	97433847	97433857	-	15.2364	3.58e-06		
MA0506.1	NRF1	chr13	97530605	97530615	-	16.7273	1.67e-06		
MA0506.1	NRF1	chr13	97530606	97530616	+	14.2182	9.54e-06		
MA0506.1	NRF1	chr13	98143132	98143142	+	14.4364	8.58e-06		
MA0506.1	NRF1	chr13	98729813	98729823	-	14.6182	7.63e-06		
MA0506.1	NRF1	chr13	99200755	99200765	-	17.9273	4.77e-07		
MA0506.1	NRF1	chr13	99200756	99200766	+	16.4364	1.91e-06		
MA0506.1	NRF1	chr13	99200829	99200839	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr13	99200830	99200840	+	17.7273	7.15e-07		
MA0506.1	NRF1	chr13	99498739	99498749	-	15.3273	3.34e-06		
MA0506.1	NRF1	chr13	99501414	99501424	-	15.2364	3.58e-06		
MA0506.1	NRF1	chr13	99970573	99970583	-	15.0364	5.01e-06		
MA0506.1	NRF1	chr13	100321570	100321580	-	14.3091	9.3e-06		
MA0506.1	NRF1	chr13	100674411	100674421	+	14.9273	5.48e-06		
MA0506.1	NRF1	chr13	100674891	100674901	-	14.5273	8.11e-06		
MA0506.1	NRF1	chr13	101569121	101569131	-	16.7273	1.67e-06		
MA0506.1	NRF1	chr13	101569122	101569132	+	14.2182	9.54e-06		
MA0506.1	NRF1	chr13	102237448	102237458	+	14.3091	9.3e-06		
MA0506.1	NRF1	chr13	103686746	103686756	-	14.8182	5.96e-06		
MA0506.1	NRF1	chr13	104370760	104370770	-	14.3091	9.3e-06		
MA0506.1	NRF1	chr13	104483625	104483635	+	15.2364	3.58e-06		
MA0506.1	NRF1	chr13	105019978	105019988	-	16.7273	1.67e-06		
MA0506.1	NRF1	chr13	105019979	105019989	+	14.2182	9.54e-06		
MA0506.1	NRF1	chr13	106487103	106487113	-	14.3091	9.3e-06		
MA0506.1	NRF1	chr13	106535165	106535175	+	14.2182	9.54e-06		
MA0506.1	NRF1	chr13	106535415	106535425	-	14.5273	8.11e-06		
MA0506.1	NRF1	chr13	107225839	107225849	+	15.3273	3.34e-06		
MA0506.1	NRF1	chr13	107431394	107431404	-	15.3273	3.34e-06		
MA0506.1	NRF1	chr13	108215559	108215569	-	17.7273	7.15e-07		
MA0506.1	NRF1	chr13	108215560	108215570	+	15.1273	4.53e-06		
MA0506.1	NRF1	chr13	108218378	108218388	-	15.2364	3.58e-06		
MA0506.1	NRF1	chr13	108894112	108894122	+	15.2364	3.58e-06		
MA0506.1	NRF1	chr13	109127590	109127600	-	14.7273	6.44e-06		
MA0506.1	NRF1	chr13	109682510	109682520	-	14.9636	5.25e-06		
MA0506.1	NRF1	chr13	110116144	110116154	-	14.1636	9.78e-06		
MA0506.1	NRF1	chr13	110307359	110307369	+	14.5273	8.11e-06		
MA0506.1	NRF1	chr13	110651357	110651367	-	15.5455	2.86e-06		
MA0506.1	NRF1	chr13	110712921	110712931	-	16.7455	1.43e-06		
MA0506.1	NRF1	chr13	110712922	110712932	+	14.6182	7.63e-06		
MA0506.1	NRF1	chr13	110713034	110713044	-	17.9273	4.77e-07		
MA0506.1	NRF1	chr13	110713035	110713045	+	16.4364	1.91e-06		
MA0506.1	NRF1	chr13	110713641	110713651	-	16.4364	1.91e-06		
MA0506.1	NRF1	chr13	110713642	110713652	+	17.4182	9.54e-07		
MA0506.1	NRF1	chr13	110873497	110873507	-	14.6182	7.63e-06		
MA0506.1	NRF1	chr13	110874806	110874816	-	14.9273	5.48e-06		
MA0506.1	NRF1	chr13	111065923	111065933	-	14.6545	6.68e-06		
MA0506.1	NRF1	chr13	111669653	111669663	-	16.7455	1.43e-06		
MA0506.1	NRF1	chr13	111754567	111754577	-	16.7455	1.43e-06		
MA0506.1	NRF1	chr13	112062326	112062336	-	14.2182	9.54e-06		
MA0506.1	NRF1	chr13	112062327	112062337	+	16.7273	1.67e-06		
MA0506.1	NRF1	chr13	112067973	112067983	+	14.6182	7.63e-06		
MA0506.1	NRF1	chr13	112343033	112343043	+	14.4545	8.34e-06		
